SNR;SGL;FSP;gueltigVon;gueltigBis
196277;GS6;EZ;;
196277;GS6;LB;;
196277;GS6;SB;;
196277;GS7;EZ;;
196277;GS7;LB;;
196277;GS7;SB;;
196289;   ;LB;;
196289;   ;SB;;
196289;   ;EZ;;
196289;   ;GB;;
196289;   ;KB;;
196289;   ;GH;;
196289;   ;SG;;
196289;   ;SH;;
196289;   ;BL;;
196290;   ;LB;;
196290;   ;SB;;
196290;   ;EZ;;
196290;   ;KB;;
196290;   ;GH;;
196290;   ;SG;;
196290;   ;SH;;
196290;   ;BL;;
196320;GS5;EZ;;
196320;GS5;LB;;
196320;GS5;SB;;
196320;GS6;EZ;;
196320;GS6;LB;;
196320;GS6;SB;;
196320;GS7;EZ;;
196320;GS7;LB;;
196320;GS7;SB;;
196320;GS5;  ;;
196320;GS6;  ;;
196320;GS7;  ;;
196356;GS5;  ;;
196356;GS6;  ;;
196356;GS7;  ;;
196356;GS5;EZ;;
196356;GS5;LB;;
196356;GS5;SB;;
196356;GS6;EZ;;
196356;GS6;LB;;
196356;GS6;SB;;
196356;GS7;EZ;;
196356;GS7;LB;;
196356;GS7;SB;;
196400;GS5;  ;;
196400;GS6;  ;;
196400;GS7;  ;;
196400;GS5;EZ;;
196400;GS5;LB;;
196400;GS5;SB;;
196400;GS6;EZ;;
196400;GS6;LB;;
196400;GS6;SB;;
196400;GS7;EZ;;
196400;GS7;LB;;
196400;GS7;SB;;
196423;   ;EZ;;
196423;   ;LB;;
196423;   ;SB;;
196423;   ;GB;;
196423;   ;KB;;
196423;   ;GH;;
196423;   ;SG;;
196423;   ;SH;;
196423;   ;BL;;
196484;   ;EZ;;
196484;   ;LB;;
196484;   ;SB;;
196630;   ;LB;;
196654;   ;LB;;
196654;   ;SB;;
196654;   ;EZ;;
196666;   ;EZ;;
196666;   ;LB;;
196666;   ;SB;;
196678;ST ;  ;;
196708;SI ;  ;;
196708;SI ;EZ;;
196708;SI ;LB;;
196708;SI ;SB;;
196708;SI ;KB;;
196710;   ;EZ;;
196710;   ;LB;;
196710;   ;SB;;
196710;   ;KB;;
196710;   ;GH;;
196710;   ;SG;;
196710;   ;SH;;
196710;   ;BL;;
196721;   ;LB;;
196721;   ;SB;;
196721;   ;EZ;;
196721;   ;KB;;
196721;   ;GH;;
196721;   ;SG;;
196721;   ;SH;;
196721;   ;BL;;
196745;   ;LB;;
196745;   ;SB;;
196745;   ;EZ;;
196745;   ;GB;;
196745;   ;KB;;
196757;   ;EZ;;
196757;   ;LB;;
196757;   ;SB;;
196770;ST ;  ;;
196770;ST ;EZ;;
196770;ST ;LB;;
196770;ST ;SB;;
196782;SI ;  ;;
196794;   ;EZ;;
196794;   ;LB;;
196794;   ;SB;;
196800;SI ;  ;;
196800;SI ;EZ;;
196800;SI ;LB;;
196800;SI ;SB;;
196812;ST ;LB;;
196812;ST ;SB;;
196812;ST ;EZ;;
196812;ST ;  ;;
196824;   ;LB;;
196824;   ;SB;;
196824;   ;EZ;;
196836;ST ;EZ;;
196836;ST ;LB;;
196836;ST ;SB;;
196836;ST ;  ;;
196848;ST ;  ;;
196848;ST ;LB;;
196848;ST ;SB;;
196848;ST ;EZ;;
196850;ST ;EZ;;
196850;ST ;LB;;
196850;ST ;SB;;
196850;ST ;  ;;
196861;   ;EZ;;
196861;   ;LB;;
196861;   ;SB;;
196873;ST ;LB;;
196873;ST ;SB;;
196873;ST ;EZ;;
196873;ST ;  ;;
196885;   ;LB;;
196885;   ;SB;;
196885;   ;EZ;;
196897;ST ;  ;;
196903;SKG;  ;;
196903;SKH;  ;;
196903;SKR;  ;;
196915;   ;EZ;;
196915;   ;LB;;
196915;   ;SB;;
196927;ST ;LB;;
196927;ST ;SB;;
196927;ST ;EZ;;
196927;ST ;  ;;
196940;   ;LB;;
196940;   ;SB;;
196940;   ;EZ;;
196976;SI ;EZ;;
196976;SI ;LB;;
196976;SI ;SB;;
196976;SI ;  ;;
196988;ST ;  ;;
196988;ST ;EZ;;
196988;ST ;LB;;
196988;ST ;SB;;
196990;ST ;EZ;;
196990;ST ;LB;;
196990;ST ;SB;;
196990;ST ;  ;;
197014;ST ;  ;;
197014;ST ;EZ;;
197014;ST ;LB;;
197014;ST ;SB;;
197026;SI ;EZ;;
197026;SI ;LB;;
197026;SI ;SB;;
197026;SI ;  ;;
197038;SI ;  ;;
197038;ST ;  ;;
197038;SI ;EZ;;
197038;SI ;LB;;
197038;SI ;SB;;
197051;ST ;  ;;
197051;ST ;EZ;;
197051;ST ;LB;;
197051;ST ;SB;;
197063;ST ;  ;;
197063;ST ;EZ;;
197063;ST ;LB;;
197063;ST ;SB;;
197105;ST ;EZ;;
197105;ST ;LB;;
197105;ST ;SB;;
197105;ST ;  ;;
197117;ST ;  ;;
197117;ST ;EZ;;
197117;ST ;LB;;
197117;ST ;SB;;
197129;ST ;EZ;;
197129;ST ;LB;;
197129;ST ;SB;;
197129;ST ;  ;;
197130;ST ;  ;;
197130;ST ;EZ;;
197130;ST ;LB;;
197130;ST ;SB;;
197142;   ;EZ;;
197142;   ;LB;;
197142;   ;SB;;
197154;   ;EZ;;
197154;   ;LB;;
197154;   ;SB;;
197166;ST ;EZ;;
197166;ST ;LB;;
197166;ST ;SB;;
197166;ST ;  ;;
197178;ST ;  ;;
197178;ST ;EZ;;
197178;ST ;LB;;
197178;ST ;SB;;
197180;ST ;EZ;;
197180;ST ;LB;;
197180;ST ;SB;;
197180;ST ;  ;;
197191;ST ;  ;;
197208;SI ;  ;;
197208;SI ;EZ;;
197208;SI ;LB;;
197208;SI ;SB;;
197210;SI ;EZ;;
197210;SI ;LB;;
197210;SI ;SB;;
197210;SI ;  ;;
197221;   ;EZ;;
197221;   ;LB;;
197221;   ;SB;;
197233;ST ;EZ;;
197233;ST ;LB;;
197233;ST ;SB;;
197233;ST ;GB;;
197233;ST ;KB;;
197233;ST ;GH;;
197233;ST ;SG;;
197233;ST ;SH;;
197233;ST ;BL;;
197233;ST ;  ;;
197245;ST ;  ;;
197245;ST ;EZ;;
197245;ST ;LB;;
197245;ST ;SB;;
197245;ST ;GB;;
197245;ST ;KB;;
197245;ST ;GH;;
197245;ST ;SG;;
197245;ST ;BL;;
197245;ST ;SH;;
197257;ST ;EZ;;
197257;ST ;LB;;
197257;ST ;SB;;
197257;ST ;GB;;
197257;ST ;KB;;
197257;ST ;GH;;
197257;ST ;SG;;
197257;ST ;SH;;
197257;ST ;BL;;
197257;ST ;  ;;
197282;SI ;  ;;
197282;SI ;EZ;;
197282;SI ;LB;;
197282;SI ;SB;;
197294;SI ;  ;;
197294;SI ;EZ;;
197294;SI ;LB;;
197294;SI ;SB;;
197300;ST ;EZ;;
197300;ST ;LB;;
197300;ST ;SB;;
197300;ST ;GB;;
197300;ST ;KB;;
197300;ST ;GH;;
197300;ST ;SG;;
197300;ST ;SH;;
197300;ST ;BL;;
197300;ST ;  ;;
197312;   ;EZ;;
197312;   ;LB;;
197312;   ;SB;;
197348;   ;LB;;
197348;   ;SB;;
197348;   ;EZ;;
197348;   ;KB;;
197350;   ;EZ;;
197350;   ;LB;;
197350;   ;SB;;
197350;   ;GB;;
197350;   ;KB;;
197350;   ;GH;;
197350;   ;SG;;
197350;   ;SH;;
197350;   ;BL;;
197361;SI ;  ;;
197385;   ;GB;;
197397;   ;EZ;;
197397;   ;LB;;
197397;   ;SB;;
197427;   ;EZ;;
197439;   ;KR;;
197490;   ;EZ;;
197490;   ;LB;;
197490;   ;SB;;
197579;   ;LB;;
197580;ST ;  ;;
197580;ST ;EZ;;
197580;ST ;LB;;
197580;ST ;SB;;
197609;ST ;LB;;
197609;ST ;SB;;
197609;ST ;EZ;;
197609;ST ;  ;;
197622;   ;LB;;
197622;   ;SB;;
197622;   ;EZ;;
197634;   ;LB;;
197634;   ;SB;;
197634;   ;EZ;;
197658;   ;LB;;
197658;   ;SB;;
197658;   ;EZ;;
197660;ST ;LB;;
197660;ST ;SB;;
197660;ST ;EZ;;
197660;ST ;  ;;
197671;ST ;  ;;
197671;ST ;EZ;;
197671;ST ;LB;;
197671;ST ;SB;;
197683;   ;EZ;;
197683;   ;LB;;
197683;   ;SB;;
197695;   ;LB;;
197695;   ;SB;;
197695;   ;EZ;;
197701;ST ;EZ;;
197701;ST ;LB;;
197701;ST ;SB;;
197701;ST ;KB;;
197701;ST ;GH;;
197701;ST ;SG;;
197701;ST ;BL;;
197701;ST ;SH;;
197701;ST ;  ;;
197725;ST ;  ;;
197725;ST ;EZ;;
197725;ST ;LB;;
197725;ST ;SB;;
197725;ST ;GH;;
197725;ST ;SG;;
197737;   ;EZ;;
197737;   ;LB;;
197737;   ;SB;;
197737;   ;GB;;
197737;   ;KB;;
197737;   ;GH;;
197737;   ;SG;;
197737;   ;SH;;
197737;   ;BL;;
197749;   ;EZ;;
197749;   ;LB;;
197749;   ;SB;;
197750;   ;EZ;;
197750;   ;LB;;
197750;   ;SB;;
197750;   ;GB;;
197750;   ;KB;;
197750;   ;GH;;
197750;   ;SG;;
197750;   ;SH;;
197750;   ;BL;;
197762;   ;EZ;;
197762;   ;LB;;
197762;   ;SB;;
197762;   ;GB;;
197762;   ;KB;;
197762;   ;GH;;
197762;   ;SG;;
197762;   ;SH;;
197762;   ;BL;;
197774;   ;LB;;
197774;   ;SB;;
197774;   ;EZ;;
197774;   ;GH;;
197774;   ;SG;;
197786;SI ;EZ;;
197786;SI ;LB;;
197786;SI ;SB;;
197786;SI ;  ;;
197798;   ;LB;;
197798;   ;SB;;
197798;   ;EZ;;
197804;ST ;EZ;;
197804;ST ;LB;;
197804;ST ;SB;;
197804;ST ;  ;;
197816;   ;LB;;
197816;   ;SB;;
197816;   ;EZ;;
197828;ST ;  ;;
197877;   ;LB;;
197877;   ;SB;;
197877;   ;EZ;;
197877;   ;GB;;
197877;   ;GH;;
197877;   ;SG;;
197877;   ;SH;;
197877;   ;BL;;
197890;   ;LB;;
197890;   ;SB;;
197890;   ;EZ;;
197907;   ;EZ;;
197907;   ;LB;;
197907;   ;SB;;
197932;ST ;  ;;
197932;ST ;EZ;;
197932;ST ;LB;;
197932;ST ;SB;;
197944;ST ;EZ;;
197944;ST ;LB;;
197944;ST ;SB;;
197944;ST ;  ;;
197968;SI ;  ;;
197968;SI ;EZ;;
197968;SI ;LB;;
197968;SI ;SB;;
197970;ST ;  ;;
197981;ST ;  ;;
197993;ST ;  ;;
197993;ST ;LB;;
197993;ST ;SB;;
197993;ST ;EZ;;
198006;   ;EZ;;
198006;   ;LB;;
198006;   ;SB;;
198018;ST ;EZ;;
198018;ST ;LB;;
198018;ST ;SB;;
198018;ST ;  ;;
198020;ST ;  ;;
198020;ST ;EZ;;
198020;ST ;LB;;
198020;ST ;SB;;
198043;ST ;EZ;;
198043;ST ;LB;;
198043;ST ;SB;;
198043;ST ;  ;;
198067;ST ;  ;;
198067;ST ;EZ;;
198067;ST ;LB;;
198067;ST ;SB;;
198080;ST ;  ;;
198080;ST ;EZ;;
198080;ST ;LB;;
198080;ST ;SB;;
198092;ST ;EZ;;
198092;ST ;LB;;
198092;ST ;SB;;
198092;ST ;  ;;
198110;   ;EZ;;
198110;   ;LB;;
198110;   ;SB;;
198122;SI ;  ;;
198122;SI ;EZ;;
198122;SI ;LB;;
198122;SI ;SB;;
198146;   ;EZ;;
198146;   ;LB;;
198146;   ;SB;;
198158;   ;EZ;;
198158;   ;LB;;
198158;   ;SB;;
198160;   ;EZ;;
198160;   ;LB;;
198160;   ;SB;;
198171;   ;LB;;
198171;   ;SB;;
198171;   ;EZ;;
198183;ST ;EZ;;
198183;ST ;LB;;
198183;ST ;SB;;
198183;ST ;  ;;
198195;ST ;  ;;
198195;ST ;LB;;
198195;ST ;SB;;
198195;ST ;EZ;;
198201;   ;EZ;;
198201;   ;LB;;
198201;   ;SB;;
198213;   ;EZ;;
198213;   ;LB;;
198213;   ;SB;;
198225;ST ;  ;;
198225;ST ;EZ;;
198225;ST ;LB;;
198225;ST ;SB;;
198237;   ;LB;;
198237;   ;SB;;
198237;   ;EZ;;
198249;SI ;EZ;;
198249;SI ;LB;;
198249;SI ;SB;;
198249;SI ;  ;;
198250;ST ;  ;;
198250;ST ;EZ;;
198250;ST ;LB;;
198250;ST ;SB;;
198262;   ;EZ;;
198262;   ;LB;;
198262;   ;SB;;
198274;SI ;  ;;
198274;SI ;EZ;;
198274;SI ;LB;;
198274;SI ;SB;;
198286;ST ;EZ;;
198286;ST ;LB;;
198286;ST ;SB;;
198286;ST ;  ;;
198298;   ;LB;;
198298;   ;SB;;
198298;   ;EZ;;
198304;ST ;EZ;;
198304;ST ;LB;;
198304;ST ;SB;;
198304;ST ;  ;;
198316;ST ;  ;;
198316;ST ;EZ;;
198316;ST ;LB;;
198316;ST ;SB;;
198330;ST ;EZ;;
198330;ST ;LB;;
198330;ST ;SB;;
198330;ST ;  ;;
198365;ST ;  ;;
198365;ST ;EZ;;
198365;ST ;LB;;
198365;ST ;SB;;
198389;ST ;EZ;;
198389;ST ;LB;;
198389;ST ;SB;;
198389;ST ;  ;;
198390;SI ;  ;;
198390;SI ;LB;;
198390;SI ;SB;;
198390;SI ;EZ;;
198420;SI ;EZ;;
198420;SI ;LB;;
198420;SI ;SB;;
198420;PI ;  ;;
198420;SI ;  ;;
198432;SI ;  ;;
198432;SI ;LB;;
198432;SI ;SB;;
198432;SI ;EZ;;
198468;SKB;EZ;;
198468;SKB;LB;;
198468;SKB;SB;;
198468;SKE;EZ;;
198468;SKE;LB;;
198468;SKE;SB;;
198468;SKB;  ;;
198468;SKE;  ;;
198493;G8A;  ;;
198493;GY9;  ;;
198511;PI ;  ;;
198511;SI ;  ;;
198511;SI ;EZ;;
198511;SI ;SB;;
198511;SI ;LB;;
198547;ST ;EZ;;
198547;ST ;LB;;
198547;ST ;SB;;
198547;ST ;  ;;
198602;PI ;  ;;
198602;SI ;  ;;
198602;SI ;EZ;;
198602;SI ;LB;;
198602;SI ;SB;;
198626;SI ;EZ;;
198626;SI ;LB;;
198626;SI ;SB;;
198626;SI ;GB;;
198626;SI ;KB;;
198626;SI ;GH;;
198626;SI ;SG;;
198626;SI ;SH;;
198626;SI ;BL;;
198626;PI ;  ;;
198626;SI ;  ;;
198638;PI ;  ;;
198638;SI ;  ;;
198638;SI ;EZ;;
198638;SI ;LB;;
198638;SI ;SB;;
198651;ST ;  ;;
198651;ST ;LB;;
198651;ST ;SB;;
198651;ST ;EZ;;
198663;ST ;  ;;
198675;   ;EZ;;
198675;   ;LB;;
198675;   ;SB;;
198675;   ;GB;;
198675;   ;KB;;
198675;   ;GH;;
198675;   ;SG;;
198675;   ;SH;;
198675;   ;BL;;
198699;   ;LB;;
198699;   ;SB;;
198699;   ;EZ;;
198705;   ;EZ;;
198705;   ;LB;;
198705;   ;SB;;
198717;   ;EZ;;
198717;   ;LB;;
198717;   ;SB;;
198729;   ;EZ;;
198729;   ;LB;;
198729;   ;SB;;
198730;   ;EZ;;
198730;   ;LB;;
198730;   ;SB;;
198742;   ;LB;;
198742;   ;SB;;
198742;   ;EZ;;
198742;   ;GH;;
198742;   ;SG;;
198742;   ;SH;;
198742;   ;BL;;
198754;ST ;EZ;;
198754;ST ;LB;;
198754;ST ;SB;;
198754;ST ;  ;;
198766;   ;EZ;;
198766;   ;LB;;
198766;   ;SB;;
198766;   ;GB;;
198766;   ;KB;;
198766;   ;GH;;
198766;   ;SG;;
198766;   ;SH;;
198766;   ;BL;;
198778;ST ;  ;;
198778;ST ;EZ;;
198778;ST ;LB;;
198778;ST ;SB;;
198780;ST ;  ;;
198780;ST ;EZ;;
198780;ST ;LB;;
198780;ST ;SB;;
198791;ST ;  ;;
198791;ST ;EZ;;
198791;ST ;LB;;
198791;ST ;SB;;
198808;ST ;  ;;
198810;G8A;  ;;
198810;GY9;  ;;
198821;ST ;  ;;
198821;ST ;EZ;;
198821;ST ;LB;;
198821;ST ;SB;;
198833;ST ;EZ;;
198833;ST ;LB;;
198833;ST ;SB;;
198833;ST ;  ;;
198845;   ;EZ;;
198845;   ;LB;;
198845;   ;SB;;
198845;   ;GB;;
198857;ST ;  ;;
198857;ST ;EZ;;
198857;ST ;LB;;
198857;ST ;SB;;
198870;ST ;EZ;;
198870;ST ;LB;;
198870;ST ;SB;;
198870;ST ;  ;;
198882;ST ;  ;;
198882;ST ;EZ;;
198882;ST ;LB;;
198882;ST ;SB;;
198894;   ;EZ;;
198894;   ;LB;;
198894;   ;SB;;
198912;   ;LB;;
198912;   ;SB;;
198912;   ;EZ;;
198912;   ;GB;;
198912;   ;KB;;
198912;   ;GH;;
198912;   ;SG;;
198912;   ;SH;;
198912;   ;BL;;
198948;ST ;EZ;;
198948;ST ;LB;;
198948;ST ;SB;;
198948;ST ;GB;;
198948;ST ;KB;;
198948;ST ;GH;;
198948;ST ;SG;;
198948;ST ;SH;;
198948;ST ;BL;;
198948;ST ;  ;;
198950;   ;EZ;;
198950;   ;LB;;
198950;   ;SB;;
198961;ST ;LB;;
198961;ST ;SB;;
198961;ST ;EZ;;
198961;ST ;  ;;
198973;   ;LB;;
198973;   ;SB;;
198973;   ;EZ;;
198985;   ;EZ;;
198985;   ;LB;;
198985;   ;SB;;
198997;   ;EZ;;
198997;   ;LB;;
198997;   ;SB;;
199000;   ;EZ;;
199000;   ;LB;;
199000;   ;SB;;
199000;   ;GB;;
199000;   ;KB;;
199000;   ;GH;;
199000;   ;SG;;
199000;   ;SH;;
199000;   ;BL;;
199011;   ;LB;;
199011;   ;SB;;
199011;   ;EZ;;
199011;   ;GB;;
199011;   ;KB;;
199011;   ;GH;;
199011;   ;SG;;
199011;   ;SH;;
199011;   ;BL;;
199023;   ;LB;;
199023;   ;SB;;
199023;   ;EZ;;
199023;   ;GB;;
199023;   ;KB;;
199023;   ;GH;;
199023;   ;SG;;
199023;   ;SH;;
199023;   ;BL;;
199047;ST ;EZ;;
199047;ST ;LB;;
199047;ST ;SB;;
199047;ST ;  ;;
199059;SI ;  ;;
199059;SI ;EZ;;
199059;SI ;LB;;
199059;SI ;SB;;
199084;ST ;  ;;
199084;ST ;EZ;;
199084;ST ;LB;;
199084;ST ;SB;;
199096;SI ;  ;;
199102;ST ;  ;;
199114;   ;LB;;
199114;   ;SB;;
199114;   ;EZ;;
199163;   ;LB;;
199163;   ;SB;;
199163;   ;EZ;;
199175;   ;LB;;
199175;   ;SB;;
199175;   ;EZ;;
199175;   ;GB;;
199175;   ;KB;;
199175;   ;GH;;
199175;   ;SG;;
199175;   ;SH;;
199175;   ;BL;;
199187;ST ;EZ;;
199187;ST ;LB;;
199187;ST ;SB;;
199187;ST ;  ;;
199199;ST ;  ;;
199199;ST ;EZ;;
199199;ST ;LB;;
199199;ST ;SB;;
199230;   ;EZ;;
199230;   ;GB;;
199230;   ;LB;;
199230;   ;SB;;
199242;   ;EZ;;
199242;   ;GB;;
199242;   ;LB;;
199242;   ;SB;;
199254;   ;EZ;;
199254;   ;KR;;
199254;   ;LB;;
199254;   ;SB;;
199266;   ;EZ;;
199266;   ;LB;;
199266;   ;SB;;
199310;   ;EZ;;
199310;   ;LB;;
199310;   ;SB;;
199310;   ;GB;;
199310;   ;KB;;
199310;   ;GH;;
199310;   ;SG;;
199310;   ;SH;;
199310;   ;BL;;
199333;   ;EZ;;
199333;   ;LB;;
199333;   ;SB;;
199370;G01;  ;;
199412;ST ;  ;;
199412;ST ;EZ;;
199412;ST ;LB;;
199412;ST ;SB;;
199436;   ;EZ;;
199436;   ;LB;;
199436;   ;SB;;
199450;ST ;  ;;
199450;ST ;EZ;;
199450;ST ;LB;;
199450;ST ;SB;;
199461;ST ;EZ;;
199461;ST ;LB;;
199461;ST ;SB;;
199461;ST ;GB;;
199461;ST ;KB;;
199461;ST ;GH;;
199461;ST ;SG;;
199461;ST ;SH;;
199461;ST ;BL;;
199461;ST ;  ;;
199473;SI ;  ;;
199497;   ;LB;;
199497;   ;SB;;
199497;   ;EZ;;
199503;   ;LB;;
199503;   ;SB;;
199503;   ;EZ;;
199503;   ;KB;;
199503;   ;GH;;
199503;   ;SG;;
199503;   ;SH;;
199503;   ;BL;;
199515;   ;LB;;
199515;   ;SB;;
199515;   ;EZ;;
199515;   ;KB;;
199515;   ;GH;;
199515;   ;SG;;
199515;   ;SH;;
199515;   ;BL;;
199527;ST ;EZ;;
199527;ST ;LB;;
199527;ST ;SB;;
199527;ST ;KB;;
199527;ST ;GH;;
199527;ST ;SG;;
199527;ST ;BL;;
199527;ST ;SH;;
199527;ST ;  ;;
199539;   ;EZ;;
199539;   ;LB;;
199540;   ;EZ;;
199540;   ;LB;;
199540;   ;SB;;
199552;   ;EZ;;
199552;   ;LB;;
199552;   ;SB;;
199576;   ;EZ;;
199588;   ;EZ;;
199590;ST ;  ;;
199590;ST ;EZ;;
199590;ST ;LB;;
199590;ST ;SB;;
199606;   ;EZ;;
199606;   ;LB;;
199606;   ;SB;;
199606;SSI;  ;;
199618;HA ;  ;;
199618;RA ;  ;;
199618;ST ;  ;;
199618;ST ;EZ;;
199618;ST ;LB;;
199618;ST ;SB;;
199620;ST ;EZ;;
199620;ST ;LB;;
199620;ST ;SB;;
199620;ST ;  ;;
199631;G8A;  ;;
199631;GY9;  ;;
199631;GY9;EZ;;
199631;GY9;LB;;
199631;GY9;SB;;
199655;   ;SB;;
199679;   ;EZ;;
199679;   ;KB;;
199679;   ;LB;;
199679;   ;SB;;
199680;   ;EZ;;
199680;   ;LB;;
199680;   ;SB;;
199734;   ;EZ;;
199734;   ;LB;;
199734;   ;SB;;
199746;   ;EZ;;
199746;   ;LB;;
199746;   ;SB;;
199758;   ;EZ;;
199758;   ;LB;;
199758;   ;SB;;
199771;   ;EZ;;
199771;   ;GB;;
199771;   ;KB;;
199771;   ;LB;;
199771;   ;SB;;
199795;SKB;  ;;
199795;SKE;  ;;
199795;GGY;  ;;
199795;GRH;  ;;
199795;SKB;EZ;;
199795;SKB;LB;;
199795;SKB;SB;;
199795;SKE;EZ;;
199795;SKE;LB;;
199795;SKE;SB;;
199801;GGY;  ;;
199801;GRH;  ;;
199801;   ;EZ;;
199801;   ;LB;;
199801;   ;SB;;
199813;   ;EZ;;
199813;   ;LB;;
199813;   ;SB;;
199825;   ;EZ;;
199825;   ;LB;;
199825;   ;SB;;
199849;   ;EZ;;
199849;   ;LB;;
199850;   ;EZ;;
199850;   ;LB;;
199862;ST ;  ;;
199862;HA ;  ;;
199862;RA ;  ;;
199862;ST ;EZ;;
199862;ST ;LB;;
199862;ST ;SB;;
199886;   ;LB;;
199886;   ;SB;;
199886;   ;EZ;;
199898;ST ;EZ;;
199898;ST ;LB;;
199898;ST ;SB;;
199898;ST ;GB;;
199898;ST ;KB;;
199898;ST ;GH;;
199898;ST ;SG;;
199898;ST ;SH;;
199898;ST ;BL;;
199898;ST ;  ;;
199904;SSI;  ;;
199904;   ;EZ;;
199904;   ;LB;;
199904;   ;SB;;
199916;   ;EZ;;
199916;   ;LB;;
199916;   ;SB;;
199930;SRH;  ;;
199930;   ;EZ;;
199930;   ;LB;;
199930;   ;SB;;
199941;   ;EZ;;
199941;   ;LB;;
199941;   ;SB;;
199965;HA ;  ;;
199965;RA ;  ;;
199965;ST ;  ;;
199965;ST ;SB;;
199965;ST ;EZ;;
199965;ST ;LB;;
199977;   ;LB;;
199977;   ;SB;;
199977;   ;EZ;;
199990;ST ;  ;;
123122;GMS;  ;;
139907;R  ;  ;;
149860;R  ;  ;;
155640;   ;EZ;;
155640;   ;LB;;
155846;   ;EZ;;
155846;   ;LB;;
156024;   ;LB;;
156875;   ;LB;;
156929;   ;LB;;
168488;G01;  ;;
186650;K02;  ;;
187884;   ;SB;;
195492;   ;EZ;;
195492;   ;LB;;
